ThrowsCount_75%;ClassDataAbstractionCoupling_count;MethodLength_max;BooleanExpressionComplexity_count;ThrowsCount_25%;NumberOfMethods_Checkstyle_50%;NumberOfPackageMethod_min;AnonymousInnerClassLength_25%;NestedTryDepth_max;ExecutableStatementCount_std;NestedIfElseDepth_75%;AnonymousInnerClassLength_50%;NestedIfElseDepth_max;NCSSForThisMethod_25%;ClassDataAbstractionCoupling_std;CyclomaticComplexity_std;MethodLength_count;CyclomaticComplexity_50%;NCSSForThisClass_std;NumberOfPrivateMethod_25%;NestedTryDepth_mean;NestedIfElseDepth_min;NCSSForThisClass_mean;AnonymousInnerClassLength_max;CyclomaticComplexity_25%;ClassDataAbstractionCoupling_mean;NumberOfMethods_Checkstyle_std;NumberOfMethods_Checkstyle_75%;NestedTryDepth_75%;NPathComplexity_25%;NumberOfMethods_Checkstyle_min;NumberOfProtectedMethod_std;NPathComplexity_min;ExecutableStatementCount_min;FileLength_max;ClassDataAbstractionCoupling_50%;NumberOfPrivateMethod_count;CyclomaticComplexity_max;NPathComplexity_count;MethodLength_std;NumberOfProtectedMethod_mean;NCSSForThisClass_max;CyclomaticComplexity_mean;BooleanExpressionComplexity_75%;FileLength_25%;NumberOfMethods_Checkstyle_25%;ExecutableStatementCount_50%;NCSSForThisClass_50%;NumberOfPrivateMethod_mean;CyclomaticComplexity_min;CyclomaticComplexity_count;ClassDataAbstractionCoupling_max;NumberOfPrivateMethod_50%;NumberOfPackageMethod_count;ThrowsCount_max;NumberOfPackageMethod_mean;ClassFanOutComplexity_min;ExecutableStatementCount_max;NumberOfProtectedMethod_count;NPathComplexity_std;NestedForDepth_std;FileLength_std;NCSSForThisFile_25%;NumberOfPrivateMethod_max;NumberOfPackageMethod_75%;NCSSForThisClass_75%;NCSSForThisFile_mean;NCSSForThisFile_min;NumberOfPackageMethod_25%;NumberOfProtectedMethod_75%;FileLength_50%;NumberOfPrivateMethod_std;NumberOfProtectedMethod_25%;NCSSForThisMethod_50%;ClassFanOutComplexity_count;ClassDataAbstractionCoupling_75%;ExecutableStatementCount_count;ExecutableStatementCount_75%;NestedTryDepth_25%;NumberOfMethods_Checkstyle_count;CyclomaticComplexity_75%;MethodLength_25%;NestedTryDepth_50%;AnonymousInnerClassLength_min;BooleanExpressionComplexity_25%;ClassFanOutComplexity_75%;MethodLength_mean;NCSSForThisMethod_min;NCSSForThisMethod_count;NestedTryDepth_count;NCSSForThisClass_min;NestedForDepth_75%;NumberOfPublicMethods_Checkstyle_mean;BooleanExpressionComplexity_max;NPathComplexity_75%;NCSSForThisFile_50%;NestedForDepth_min;NumberOfPublicMethods_Checkstyle_50%;NCSSForThisMethod_mean;NumberOfPackageMethod_max;ExecutableStatementCount_25%;ClassFanOutComplexity_50%;NumberOfProtectedMethod_max;NCSSForThisMethod_75%;NumberOfPublicMethods_Checkstyle_min;AnonymousInnerClassLength_75%;NumberOfPublicMethods_Checkstyle_75%;NestedIfElseDepth_count;FileLength_mean;NestedForDepth_50%;ClassFanOutComplexity_25%;NestedTryDepth_min;NumberOfPrivateMethod_min;NumberOfProtectedMethod_50%;NumberOfPrivateMethod_75%;NestedIfElseDepth_std;NumberOfMethods_Checkstyle_mean;ExecutableStatementCount_mean;ThrowsCount_std;NCSSForThisFile_std;ThrowsCount_min;ClassDataAbstractionCoupling_min;AnonymousInnerClassLength_count;NCSSForThisClass_count;FileLength_75%;AnonymousInnerClassLength_mean;ThrowsCount_count;NPathComplexity_max;AnonymousInnerClassLength_std;ClassDataAbstractionCoupling_25%;NumberOfMethods_Checkstyle_max;MethodLength_min;ClassFanOutComplexity_max;NestedForDepth_max;NumberOfPackageMethod_50%;NestedForDepth_25%;BooleanExpressionComplexity_std;NestedTryDepth_std;NestedForDepth_mean;Bugged;FileLength_count;NCSSForThisClass_25%;NestedIfElseDepth_25%;FileLength_min;NCSSForThisFile_max;NumberOfPublicMethods_Checkstyle_25%;NumberOfPublicMethods_Checkstyle_count;ClassFanOutComplexity_mean;MethodLength_75%;NestedForDepth_count;ThrowsCount_50%;NestedIfElseDepth_mean;NCSSForThisMethod_std;NCSSForThisMethod_max;BooleanExpressionComplexity_50%;ThrowsCount_mean;NPathComplexity_50%;NumberOfPublicMethods_Checkstyle_max;NestedIfElseDepth_50%;MethodLength_50%;NumberOfPublicMethods_Checkstyle_std;NumberOfProtectedMethod_min;BooleanExpressionComplexity_mean;NCSSForThisFile_count;BooleanExpressionComplexity_min;ClassFanOutComplexity_std;NPathComplexity_mean;NumberOfPackageMethod_std;NCSSForThisFile_75%
0.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;20.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;12.0;0.0;0.0;1.0;4.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;12.0;0.0;0.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;1.0;12.0;0.0;1.0;4.0;20.0;0.0;0.0;0.0;0.0;20.0;15.0;1.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;15.0;0.0;12.0;0.0;0.0;15.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;20.0;1.0;0.0;0.0;0.0;15.0;0.0;0.0;4.0;0.0;0.0;20.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0
0.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;20.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;9.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;9.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;1.0;0.0;1.0;9.0;0.0;1.0;3.0;20.0;0.0;0.0;1.0;0.0;20.0;11.0;1.0;1.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;11.0;0.0;9.0;0.0;0.0;11.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;20.0;1.0;0.0;0.0;0.0;11.0;1.0;0.0;3.0;0.0;0.0;20.0;0.0;0.0;1.0;1.0;1.0;0.0;3.0;0.0;0.0
0.0;1.0;18.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;9.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;2.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;6.0;8.0;0.0;0.0;1.0;6.0;1.0;0.0;0.0;0.0;6.0;2.0;0.0;0.0;8.0;0.0;0.0;6.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;1.0;0.0;1.0;8.0;0.0;1.0;6.0;18.0;0.0;0.0;2.0;0.0;18.0;9.0;1.0;1.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;0.0;9.0;0.0;8.0;0.0;0.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;18.0;1.0;0.0;2.0;0.0;9.0;2.0;0.0;6.0;0.0;2.0;18.0;0.0;0.0;2.0;1.0;2.0;0.0;6.0;0.0;0.0
0.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;1.0;5.0;0.0;1.0;1.0;8.0;0.0;0.0;0.0;0.0;8.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;5.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;1.0;4.0;0.0;1.0;1.0;7.0;0.0;0.0;0.0;0.0;7.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;4.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;1.0;3.0;0.0;1.0;1.0;5.0;0.0;0.0;0.0;0.0;5.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;14.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;1.0;0.0;1.0;8.0;0.0;1.0;1.0;14.0;0.0;0.0;0.0;0.0;14.0;9.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;8.0;0.0;0.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;1.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;7.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;7.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;1.0;7.0;0.0;1.0;3.0;12.0;0.0;0.0;1.0;0.0;12.0;8.0;1.0;1.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;8.0;0.0;7.0;0.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;12.0;1.0;0.0;0.0;0.0;8.0;1.0;0.0;3.0;0.0;0.0;12.0;0.0;0.0;1.0;1.0;1.0;0.0;3.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;2.0;8.0;2.0;0.0;0.0;0.0;0.0;0.0;2.8284271247461903;2.25;0.0;3.0;1.25;0.0;2.8284271247461903;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;2.0;5.656854249492381;0.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;4.0;2.0;2.8284271247461903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;2.0;0.0;2.0;3.0;0.0;2.0;3.0;2.0;0.0;0.0;1.0;0.0;4.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;2.5;0.0;1.0;0.0;0.0;3.75;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1213203435596424;0.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;2.0;0.0;0.75;0.0;0.0;0.0;2.0;0.0;6.0;2.0;0.0;1.5;3.5355339059327378;5.0;1.0;0.0;2.0;0.0;1.5;4.0;0.0;0.0;1.0;2.0;1.0;0.0;2.0;0.0;0.0
